title,description,pubDate,guid/_isPermaLink,guid/__text,link,creator,enclosure/_url,enclosure/_length,enclosure/_type,point
Utility locate numbers set another record in Bozeman,"Requests for utility locates processed by the city of Bozeman — a measure of construction activity — have again broken an annual record over the past year, with city workers receiving 5,928 requests in fiscal year 2016, from July 2015…","Wed, 06 Jul 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/d41f7816-fedd-58b5-96e7-a6c33421429f,https://www.bozemandailychronicle.com/news/city/utility-locate-numbers-set-another-record-in-bozeman/article_d41f7816-fedd-58b5-96e7-a6c33421429f.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/0/be/0beda6d8-b652-5fc3-9828-7c498d2a96c6/577c1cdd06875.image.jpg?resize=300%2C200,415016,image/jpeg,
Trust for Public Land still working on Bridger View redevelopment,The nonprofit working with the city to build a flagship community park in north Bozeman said this week it still may use a portion of the property once occupied by the Bridger View Trailer Court for an affordable housing development.,"Sun, 03 Jul 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/9445aef3-6801-50f5-b64c-ef284248d858,https://www.bozemandailychronicle.com/news/city/trust-for-public-land-still-working-on-bridger-view-redevelopment/article_9445aef3-6801-50f5-b64c-ef284248d858.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/e/7a/e7ace05a-9b3a-5af0-86fa-edbb5ddcebf1/5776e5a1c69d6.image.jpg?resize=300%2C200,270366,image/jpeg,
Water shortage may force West Yellowstone building moratorium,"As tourism season reaches its peak, the gateway to Yellowstone National Park in south Gallatin County is running short on water — to the point that West Yellowstone’s town manager is recommending a temporary halt on new construction.","Sun, 03 Jul 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/df36cf30-0f13-5ae6-874d-d131d639b86d,https://www.bozemandailychronicle.com/news/water-shortage-may-force-west-yellowstone-building-moratorium/article_df36cf30-0f13-5ae6-874d-d131d639b86d.html,By Eric Dietrich • Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/1/7f/17f0189e-6035-5f4d-94aa-89c6c81c0c4e/5776da5427e97.image.jpg?resize=300%2C241,260881,image/jpeg,
HRDC to close Amos House as federal homeless funding shifts,"For years, HRDC’s Amos House has provided temporary accommodations to homeless Bozeman residents working to get back on their feet. This week, though, as federal funding shifts away from transitional housing programs, it’s closing.","Thu, 30 Jun 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/363dc2be-d520-5a7d-9f26-6ac3db50964f,https://www.bozemandailychronicle.com/news/hrdc-to-close-amos-house-as-federal-homeless-funding-shifts/article_363dc2be-d520-5a7d-9f26-6ac3db50964f.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/e/19/e190fc24-d106-5cb4-bd03-b2b0ac820945/57742af4386a0.image.jpg?resize=300%2C200,547277,image/jpeg,
Bozeman City Commission approves cottage housing ordinance,"A cottage housing ordinance intended to make it easier to build small, affordable homes in clustered developments got the go-ahead from Bozeman commissioners Monday, despite some skepticism about whether the resulting projects would actually produce lower-priced houses.","Tue, 28 Jun 2016 17:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/52afe981-a29c-5540-a84c-39d60b57c4cf,https://www.bozemandailychronicle.com/news/city/bozeman-city-commission-approves-cottage-housing-ordinance/article_52afe981-a29c-5540-a84c-39d60b57c4cf.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/9/15/9154cbe2-f7fa-5fcd-a006-58658a8a774d/5764837b84886.image.jpg?resize=300%2C200,326246,image/jpeg,
Longtime children’s librarian pairs learning and play,"For Cindy Christin, a longtime children’s librarian at the Bozeman Public Library, story time is just the beginning.","Tue, 28 Jun 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/4d138503-e174-51e4-b732-591cd3f1ed8a,https://www.bozemandailychronicle.com/news/everyday/longtime-children-s-librarian-pairs-learning-and-play/article_4d138503-e174-51e4-b732-591cd3f1ed8a.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/b/2f/b2f0327b-562e-5128-979d-59888fc6c064/57741072d0964.image.jpg?resize=300%2C182,344852,image/jpeg,
"City and county work out justice center cost split, but still no price tag","As the deadline approaches to get a new law and justice center for the city of Bozeman and Gallatin County on November’s ballot, city commissioners were briefed Monday evening on a proposed cost split — but the project still doesn’t…","Mon, 27 Jun 2016 22:15:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/0bcf56fc-815b-58ea-abd7-541bf01fe236,https://www.bozemandailychronicle.com/news/city/city-and-county-work-out-justice-center-cost-split-but/article_0bcf56fc-815b-58ea-abd7-541bf01fe236.html,By Eric Dietrich Chronicle Staff Writer,,,,
"Bozeman commission delays discussion on vacation rentals, food trucks","Faced with a packed agenda Monday, the Bozeman City Commission is pushing back promised discussions on regulating food trucks and vacation rentals.","Sun, 26 Jun 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/08f615da-3309-55fb-a406-4579ab709237,https://www.bozemandailychronicle.com/news/city/bozeman-commission-delays-discussion-on-vacation-rentals-food-trucks/article_08f615da-3309-55fb-a406-4579ab709237.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/9/31/931a4d54-4c94-5eaf-87c6-17eaee64565b/5748db9830354.image.jpg?resize=300%2C200,304420,image/jpeg,
MDT seeking input on state highway planning,The Montana Department of Transportation — the agency responsible for maintaining many of Bozeman’s main roads and the state’s highways — is seeking public input on a document that will guide future road work.,"Fri, 24 Jun 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/3636ac0b-ccd6-56a5-83de-a8904c215aba,https://www.bozemandailychronicle.com/news/city/mdt-seeking-input-on-state-highway-planning/article_3636ac0b-ccd6-56a5-83de-a8904c215aba.html,By Eric Dietrich Chronicle Staff Writer,,,,
Bozeman budget passes on a split vote as commissioners spar over spending,"Bozeman’s five-member commission trimmed more than half a million dollars in proposed spending before approving a new city budget late Monday night, but commissioners, debating further cuts, ended up split 3-2 in their final vote.","Tue, 21 Jun 2016 17:30:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/fe577606-0987-5ec5-9127-3c4303a0dd65,https://www.bozemandailychronicle.com/news/city/bozeman-budget-passes-on-a-split-vote-as-commissioners-spar/article_fe577606-0987-5ec5-9127-3c4303a0dd65.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/b/b5/bb55f47b-bc4b-5c3d-9aa3-149f80fa126d/5769c7b61b7c6.image.jpg?resize=300%2C200,310748,image/jpeg,
"Commission debates city budget, cuts some, adds positions","Bozeman commissioners hammered out details of the city’s next budget well into the night Monday, taking several votes modifying a proposal prepared by City Manager Chris Kukulski but not approving a full budget as of press time.","Mon, 20 Jun 2016 23:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/1d4e8e3a-828e-573a-9e75-fa9ac9f22adf,https://www.bozemandailychronicle.com/news/city/commission-debates-city-budget-cuts-some-adds-positions/article_1d4e8e3a-828e-573a-9e75-fa9ac9f22adf.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/6/a2/6a22ab6f-bf6e-5cf0-abc4-ccce0fa8b617/57685fb2ad586.image.jpg?resize=300%2C200,426344,image/jpeg,
Getting a handle on Bozeman's budget,"This evening I’ll be covering the Bozeman City Commission’s annual budget-setting meeting — a conversation with the dubious distinction of being both the single most important thing the body does all year, and probably also one of the most opaque…","Mon, 20 Jun 2016 17:12:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/8ebe8f60-6dde-56e8-929d-8756366b8241,https://www.bozemandailychronicle.com/blogs/city/getting-a-handle-on-bozeman-s-budget/article_8ebe8f60-6dde-56e8-929d-8756366b8241.html,By Eric Dietrich Chronicle Staff Writer,,,,
Bozeman pondering cottage housing ordinance to provide affordable homes,"Could encouraging small, cottage-style homes in clustered neighborhoods be a way for Bozeman to provide residents with affordable, modest homes?","Sun, 19 Jun 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/d987b65f-87af-5e23-a661-708e91461a8c,https://www.bozemandailychronicle.com/news/city/bozeman-pondering-cottage-housing-ordinance-to-provide-affordable-homes/article_d987b65f-87af-5e23-a661-708e91461a8c.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/0/0d/00dfdef9-fd4c-5559-8428-536a624314f4/5764837c14d78.image.jpg?resize=300%2C200,285810,image/jpeg,
"Bozeman City Commission debating budget, tax increases Monday night","It’s showdown time Monday for Bozeman’s budget, with the city’s five-member commission set to debate what public spending is necessary in the coming year — and just how far to reach into the wallets of city taxpayers to cover the…","Sun, 19 Jun 2016 00:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/b337d1b8-0451-53ce-b795-c93180feddb5,https://www.bozemandailychronicle.com/news/city/bozeman-city-commission-debating-budget-tax-increases-monday-night/article_b337d1b8-0451-53ce-b795-c93180feddb5.html,By Eric Dietrich Chronicle Staff Writer,,,,
Longtime HRDC staffer takes helm as Rupp steps aside after 35 years,"Among the first memories Heather Grenier has of Jeff Rupp, the legendary CEO of Bozeman’s HRDC, is chasing him down to collect his credit card receipts.","Wed, 15 Jun 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/55d467f9-5280-5544-8e3c-196c06c3a5de,https://www.bozemandailychronicle.com/news/dailyfeatures/longtime-hrdc-staffer-takes-helm-as-rupp-steps-aside-after/article_55d467f9-5280-5544-8e3c-196c06c3a5de.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/e/e4/ee477ac0-1e40-58d6-92d6-bc28b1cac9e8/5759de7e595ce.image.jpg?resize=300%2C200,336912,image/jpeg,
Evening vigil in Bozeman marks toll in Orlando shooting,"Even as details of the early morning shooting that took the lives of at least 50 people inside a gay nightclub in Orlando, Florida, continued to emerge Sunday evening, more than 100 community members gathered to hold a sunset vigil…","Sun, 12 Jun 2016 23:01:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/94083d38-c990-5e6c-afb0-d317d91b8a0f,https://www.bozemandailychronicle.com/news/evening-vigil-in-bozeman-marks-toll-in-orlando-shooting/article_94083d38-c990-5e6c-afb0-d317d91b8a0f.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/8/41/84157a8c-96a1-5693-a938-816d88db2f22/575e3e73ef240.image.jpg?resize=300%2C200,212954,image/jpeg,
Armory hotel project shows signs of possible life,"A long-stalled project to renovate the old National Guard armory building in downtown Bozeman into a boutique hotel may not be entirely dead, with backers planning work that will close the adjacent city parking lot next week.","Sat, 11 Jun 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/df66c99a-166e-5604-a461-19d2889b7933,https://www.bozemandailychronicle.com/news/economy/armory-hotel-project-shows-signs-of-possible-life/article_df66c99a-166e-5604-a461-19d2889b7933.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/a/12/a1229da8-1ad0-57bd-aaec-2ac231388635/575b2ce98148e.image.jpg?resize=300%2C205,106941,image/jpeg,
"Longtime Haufbrau, Filling Station owner remembered","1969 through last Sunday. That’s how long Don Frye Sr. — family man, music supporter and friend to many — spent in the Bozeman bar business.","Fri, 10 Jun 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/e11ff1e4-b107-532d-8b17-3840c997290f,https://www.bozemandailychronicle.com/news/city/longtime-haufbrau-filling-station-owner-remembered/article_e11ff1e4-b107-532d-8b17-3840c997290f.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/3/0b/30b0c7c2-57ed-5512-b694-b54463e763db/5759a85d36d05.image.jpg?resize=300%2C240,380350,image/jpeg,
"Board suggests city consider Peets Hill site, others for affordable housing","Could a plot of land owned by the city of Bozeman on Peets Hill, intended to eventually expand the city cemetery, be used instead to supplement the city’s scarce supply of affordable housing?","Thu, 09 Jun 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/620e8ba8-ea38-5c15-a1a2-b03adc6367bb,https://www.bozemandailychronicle.com/news/city/board-suggests-city-consider-peets-hill-site-others-for-affordable/article_620e8ba8-ea38-5c15-a1a2-b03adc6367bb.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/7/4f/74f1427c-b0b2-5965-96f8-a5012af3a895/57587377a37ad.image.jpg?resize=300%2C200,436319,image/jpeg,
Correction,A story on property taxes Sunday should have stated that the Bratsky family lives near Morning Star school.,"Mon, 06 Jun 2016 13:11:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/e4404311-b108-5c23-9fd4-1de5078cb143,https://www.bozemandailychronicle.com/corrections/correction/article_e4404311-b108-5c23-9fd4-1de5078cb143.html,By Eric Dietrich Chronicle Staff Writer,,,,
Bozeman to hold public meeting kicking off strategic planning,"Bozeman officials will hold a public meeting this week to begin planning a big-picture, long-term vision for the growing community.","Sun, 05 Jun 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/b130259b-65a0-5fd5-9b12-1362289bc67a,https://www.bozemandailychronicle.com/news/city/bozeman-to-hold-public-meeting-kicking-off-strategic-planning/article_b130259b-65a0-5fd5-9b12-1362289bc67a.html,By Eric Dietrich Chronicle Staff Writer,,,,
Growth and Taxes: Costs for governments and property owners add up as Bozeman expands,"Growth, for the Bozeman area, hasn’t come cheap.","Sun, 05 Jun 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/8ff42c1c-dd3e-5d04-881e-72a6a2d27dc4,https://www.bozemandailychronicle.com/news/city/growth-and-taxes-costs-for-governments-and-property-owners-add/article_8ff42c1c-dd3e-5d04-881e-72a6a2d27dc4.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/f/04/f04c6bda-8557-5726-a25f-dc8e6a3c5c5b/5752125d8d3af.image.jpg?resize=300%2C200,227761,image/jpeg,
Work beginning on Wallace Avenue reconstruction,"Work on a $2.3 million reconstruction of Bozeman’s North Wallace Avenue will begin this week, closing portions of the road through this fall.","Wed, 01 Jun 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/9e000234-d28b-5771-9172-9c239655db67,https://www.bozemandailychronicle.com/news/city/work-beginning-on-wallace-avenue-reconstruction/article_9e000234-d28b-5771-9172-9c239655db67.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/0/61/0617c917-7c24-5484-a309-1d6afc0b604b/574e13fb6e774.image.jpg?resize=300%2C200,446674,image/jpeg,
